state_fips,county_fips,D_treat,Y_lead_pre_5,Y_lead_post_5,Y_lead_pre_4,Y_lead_post_4,Y_lead_pre_3,Y_lead_post_3,Y_lead_pre_2,Y_lead_post_2,Y_lead_pre_1,Y_lead_post_1,Y_lag_pre_base,Y_lag_post_0,Y_lag_post_1,Y_lag_post_2,Y_lag_post_3,Y_lag_post_4,Y_lag_post_5,Y_lag_post_6,Y_lag_post_7,Y_lag_post_8,X_total_est,X_fed_est,X_state_est,X_local_est,X_priv_est,X_business_est,X_construction_est,X_education_est,X_finance_est,X_goods_est,X_information_est,X_leisure_est,X_manufacturing_est,X_mining_est,X_other_est,X_service_est,X_trade_est,X_total_emp,X_fed_emp,X_state_emp,X_local_emp,X_priv_emp,X_business_emp,X_construction_emp,X_education_emp,X_finance_emp,X_goods_emp,X_information_emp,X_leisure_emp,X_manufacturing_emp,X_mining_emp,X_other_emp,X_service_emp,X_trade_emp,X_total_wage,X_fed_wage,X_state_wage,X_local_wage,X_priv_wage,X_business_wage,X_construction_wage,X_education_wage,X_finance_wage,X_goods_wage,X_information_wage,X_leisure_wage,X_manufacturing_wage,X_mining_wage,X_other_wage,X_service_wage,X_trade_wage,X_fed_ratio_e,X_fed_ratio_w,X_state_ratio_e,X_state_ratio_w,X_local_ratio_e,X_local_ratio_w,X_priv_ratio_e,X_priv_ratio_w,X_business_ratio_e,X_business_ratio_w,X_construction_ratio_e,X_construction_ratio_w,X_education_ratio_e,X_education_ratio_w,X_finance_ratio_e,X_finance_ratio_w,X_goods_ratio_e,X_goods_ratio_w,X_information_ratio_e,X_information_ratio_w,X_leisure_ratio_e,X_leisure_ratio_w,X_manufacturing_ratio_e,X_manufacturing_ratio_w,X_mining_ratio_e,X_mining_ratio_w,X_other_ratio_e,X_other_ratio_w,X_service_ratio_e,X_service_ratio_w,X_trade_ratio_e,X_trade_ratio_w,X_pop_1990,X_sfr,X_eqi,X_growth,Z1,Z2,Z3,Z4,Z5
1,1001,0,33,13,19,33,16,19,12,16,6,12,6,2,4,4,5,3,6,5,3,6,6.4248691,2.3978953,2.5649493,2.3978953,6.3664703,3.9512436,4.4886365,3.4965076,3.8286414,5.0039463,2.0794415,3.583519,3.713572,2.9957323,4.2195077,6.0707378,5.2522736,8.9709406,4.4426513,4.8040209,7.0057888,8.7888985,5.3798971,6.0450053,6.3099184,6.1420374,7.977282,4.5108595,6.3279366,7.7484598,5.1647859,5.4249501,8.2016602,7.3382382,9.8200512,10.04338,10.153818,9.7745743,9.8168945,9.5986595,9.6168051,9.6736965,9.7037554,10.060492,9.9204922,8.8913736,10.155879,9.4380331,9.1412048,9.5680151,9.6785927,.36000001,.34999999,.41999999,.54000002,1.4400001,1.38,1,1.01,.28999999,.2,1.12,.81999999,.70999998,.63999999,.94999999,.69999999,1.63,1.79,.44999999,.37,.81999999,.75,1.8,2.1199999,1.39,.98000002,.91000003,.69,.75999999,.63999999,.94,.91000003,10.44062399109192,.69314718,-7.8402677,0,10.440624,.69314718,1,-7.8402677,0
1,1003,0,498,498,361,498,352,361,276,352,103,276,103,76,66,99,102,92,93,104,103,111,7.7574787,2.4849067,2.9957323,3.4965076,7.7288556,5.4026775,5.5834961,4.9698133,5.2626901,6.1333981,2.9957323,5.4205351,4.89784,4.1271343,5.6240177,7.5021863,6.5930448,10.229548,5.3423343,6.8308744,8.3067188,10.022337,7.2056351,6.9939332,7.3839893,7.1685801,8.849514,5.9814143,8.4200211,8.5366039,6.6644092,6.6592941,9.6519442,8.62784,9.6297083,10.120693,9.724122,9.7874031,9.5881605,9.5937643,9.6407585,9.6739483,9.7680683,9.7622118,9.8916178,9.1101885,9.8238487,9.4683876,9.4073038,9.4991217,9.58459,.25,.31999999,.91000003,.91000003,1.5,1.76,.97000003,.94999999,.50999999,.41999999,.81999999,.75,.58999997,.63999999,.75,.70999998,1.11,1.09,.56,.54000002,1.89,2.5999999,1.12,1.15,1.76,1.55,.88,1.0599999,.92000002,.88,.97000003,1.03,11.49557582663511,5.4722705,-7.9222536,0,11.495576,5.4722705,1,-7.9222536,0
1,1005,0,12,5,7,12,9,7,4,9,2,4,2,2,1,2,4,0,0,0,1,3,6.3225651,2.1972246,2.8332133,2.9444389,6.2383246,3.583519,3.7841897,3.6109178,3.8286414,4.7095304,1.7917595,3.6375861,3.6375861,3.3672957,4.1271343,5.9939613,5.1761498,9.1437731,4.4067192,6.6489844,6.9285378,8.9201221,4.8121843,5.3706379,6.2363696,5.7899604,8.2728262,3.9512436,6.1923623,8.1297646,5.7268476,4.89784,8.1786385,7.5647569,9.7367239,10.051649,9.8455935,9.6452351,9.7326994,9.9668379,9.5640211,9.4942408,9.7791138,9.8362789,9.7199249,8.7723007,9.8402281,9.9519444,8.9738579,9.6049471,9.7361927,.30000001,.31999999,2.26,2.29,1.12,1.02,.95999998,.97000003,.14,.15000001,.47999999,.36000001,.56,.44999999,.56,.47999999,1.84,1.76,.22,.16,.60000002,.52999997,2.21,2.0699999,2.05,2.6300001,.44999999,.31,.63,.60000002,1,1.11,10.14317352046965,1.7917595,-8.1526775,0,10.143173,1.7917595,1,-8.1526775,0
1,1007,0,4,7,4,4,4,4,1,4,1,1,1,0,0,1,2,0,1,1,1,0,5.602119,2.0794415,2.3978953,2.3978953,5.4889379,0,3.3672957,2.7080503,2.9444389,4.4067192,0,2.4849067,3.2188759,3.3322046,2.8903718,5.0751739,4.356709,8.2746115,4.59512,3.9512436,6.5395861,8.0326853,0,5.220356,4.8121843,4.9698133,7.5021863,0,4.8202815,7.167038,5.8021183,5.1119876,7.145196,6.4551988,9.602788,9.9300318,10.175231,9.6434851,9.5673151,0,9.867238,9.5682249,9.6810312,9.5612087,0,8.8052254,9.4638195,9.7122669,9.3516665,9.5759554,9.6806564,.85000002,.92000002,.36000001,.58999997,1.8099999,1.89,.94,.92000002,0,0,.99000001,1.15,.31999999,.31999999,.58999997,.51999998,2.03,1.6799999,0,0,.36000001,.38,2.02,1.48,5.2600002,6.0799999,1.33,1.55,.52999997,.56,.77999997,.94,9.71571114505921,1.0986123,-7.9100628,0,9.7157116,1.0986123,1,-7.9100628,0
1,1009,0,34,26,20,34,39,20,21,39,5,21,5,2,3,7,5,7,2,9,9,1,6.3767271,2.0794415,2.4849067,2.9957323,6.3062754,3.583519,4.4543471,3.4339871,3.6109178,5.1416636,1.7917595,3.5553482,4.2341065,2.7725887,3.9512436,5.9322453,5.1984968,8.883502,4.5325994,4.934474,7.0228682,8.6757345,4.9972124,5.7807436,6.1290503,5.5984221,8.0430212,4.2341065,5.7333412,7.852828,5.3706379,4.8520303,7.9186287,7.2181768,9.5795565,10.073273,9.9977064,9.6975698,9.5320616,9.8400154,9.5517998,9.4603987,9.9522781,9.4809017,10.124869,8.858511,9.4183292,9.960104,9.6029902,9.5870628,9.5882292,.44,.55000001,.52999997,.73000002,1.6,1.8,.97000003,.94,.20999999,.23999999,.94,.81999999,.64999998,.60000002,.60000002,.72000003,1.9,1.48,.37,.47999999,.49000001,.56,2.1800001,1.5599999,1.86,2.8099999,.56,.85000002,.63,.68000001,.91000003,1.02,10.57765576649827,2.9957323,-7.978312,0,10.577656,2.9957323,1,-7.978312,0
1,1011,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.2470241,2.3025851,2.3025851,2.0794415,5.09375,0,0,2.3025851,2.6390574,3.6888795,0,2.3025851,0,3.1780539,3.0910425,4.8121843,4.0943446,7.9926066,3.9512436,5.5333896,6.3171649,7.6492162,0,0,4.356709,4.4773369,7.167809,0,4.7004805,0,5.9661469,4.2904596,6.6871085,6.0520892,9.615139,10.069299,9.9898491,9.5264645,9.5673857,0,0,9.4685421,9.6776533,9.5906248,0,8.8248253,0,9.5398598,9.0828476,9.5286484,9.6523304,.58999997,.73000002,2.3399999,3.0899999,1.92,1.76,.85000002,.81999999,0,0,0,0,.27000001,.23999999,.47999999,.41999999,1.9299999,1.62,0,0,.43000001,.44999999,0,0,8.2200003,7.8800001,.76999998,.68000001,.44999999,.44,.69,.80000001,9.30946146284399,.69314718,-8.1242733,0,9.3094616,.69314718,1,-8.1242733,0
1,1013,0,28,15,19,28,13,19,11,13,4,11,4,7,3,2,3,2,8,4,4,5,6.1506028,1.9459101,2.5649493,2.3978953,6.0844994,3.0910425,3.6888795,3.2580965,3.3672957,4.7361984,2.0794415,3.2958369,3.4339871,3.7841897,4.1743875,5.7838254,5.0039463,8.7121019,4.0775375,4.5643482,6.6783423,8.5420809,4.1896548,5.1059456,6.1675167,5.3033047,7.8628821,4.2484951,5.971262,7.6415644,5.857933,5.1179938,7.8347883,7.0509896,9.6593122,10.068281,10.015476,9.6944323,9.6397171,9.3937445,9.8151484,9.6053514,9.9177847,9.749404,9.8504028,8.7715254,9.7284794,9.8365459,9.0046682,9.5127382,9.5992022,.33000001,.38999999,.43000001,.56,1.35,1.39,1.01,1,.11,.07,.56999999,.60000002,.80000001,.79000002,.52999997,.56999999,1.88,1.78,.44999999,.41,.74000001,.70999998,2.0899999,1.89,3.5899999,4.4400001,.86000001,.67000002,.68000001,.63999999,.92000002,.95999998,9.993876552263808,2.5649493,-8.0249987,0,9.9938765,2.5649493,1,-8.0249987,0
1,1015,0,134,103,80,134,91,80,55,91,22,55,22,17,15,16,14,12,17,21,19,22,7.6755462,3.2580965,3.0445225,3.5263605,7.6377163,5.3518581,5.3659759,5.1416636,5.2522736,6.0038872,2.9444389,4.9416423,5.1179938,3.1780539,5.6383548,7.420579,6.4892049,10.721416,8.8116522,7.2130318,8.5358191,10.378261,7.8473721,7.2562971,7.6128311,7.2834482,9.4498301,6.4377518,8.0573778,9.2865601,6.20859,7.0273147,9.8754482,9.047821,9.8369207,10.238816,10.149175,9.7742329,9.721426,9.7626724,9.7014942,9.9835453,9.791997,9.7868414,10.017575,8.8993216,9.8036118,9.6438093,9.4460449,9.6762733,9.7384949,5,5.8200002,.81999999,1.02,1.16,1.09,.85000002,.76999998,.58999997,.47,.66000003,.50999999,.44999999,.55000001,.50999999,.41,1.23,1.01,.54000002,.47999999,.80000001,.73000002,1.45,1.1799999,.68000001,.57999998,.77999997,.79000002,.69999999,.64999998,.91000003,.91000003,11.66163853059035,4.3040652,-7.7670951,0,11.661638,4.3040652,1,-7.7670951,0
1,1017,0,32,32,14,32,19,14,7,19,3,7,3,3,4,3,3,7,4,1,4,5,6.3543701,2.0794415,2.4849067,2.6390574,6.2934194,3.6375861,4.0943446,3.8501475,3.5263605,4.8362818,2.1972246,3.6888795,3.6109178,3.3672957,4.2904596,6.0282784,5.1647859,9.5139208,4.2766662,4.8675346,7.1388669,9.3997202,6.7031879,5.5093884,6.7499313,5.6524892,8.7750864,4.6821313,6.3561077,8.709795,5.0814042,5.6347895,8.6330185,7.8998952,9.7587509,10.037974,10.025749,9.718482,9.7576523,9.8229818,9.4459658,9.8042746,9.7518501,9.7806416,9.9718933,8.873888,9.7961807,9.6149387,9.1932955,9.7305021,9.8250933,.18000001,.19,.25999999,.31,.95999998,.92000002,1.0700001,1.08,.63,.57999998,.38,.25,.63999999,.69999999,.34,.28,2.0999999,1.85,.31,.28999999,.49000001,.47,2.73,2.3900001,.74000001,.66000003,.64999998,.55000001,.68000001,.72000003,.95999998,1.14,10.51531621191848,2.4849067,-8.0982962,0,10.515316,2.4849067,1,-8.0982962,0
1,1019,0,19,17,14,19,13,14,4,13,7,4,7,1,3,2,1,4,2,3,5,3,5.8141303,2.0794415,2.3025851,2.3025851,5.7268476,2.7080503,3.4339871,3.0445225,3.0910425,4.3694477,1.7917595,3.2580965,3.0910425,3.2580965,3.0910425,5.4293456,4.7706847,8.3570242,4.0253515,3.9318256,6.5191474,8.1533499,3.4339871,4.5325994,5.4380794,6.1612072,7.3152184,4.4773369,5.3844953,6.9167151,5.9964519,3.9318256,7.5868034,6.779922,9.5960112,9.9738531,10.378603,9.6259537,9.5647926,9.3599663,9.6584177,9.6341696,9.5754004,9.5974379,10.127551,8.799963,9.6501427,9.4342041,9.4034367,9.5391407,9.5557013,.44,.5,.33000001,.64999998,1.64,1.6900001,.98000002,.95999998,.079999998,.050000001,.46000001,.43000001,.55000001,.58999997,1.78,1.45,1.55,1.34,.81,1.02,.58999997,.62,1.45,1.28,5.8899999,5.1700001,.38,.46000001,.75999999,.77999997,1,1.0599999,9.880372445030076,2.1972246,-7.8579311,0,9.880372,2.1972246,1,-7.8579311,0
1,1021,0,49,42,57,49,43,57,37,43,7,37,7,7,3,3,11,11,10,10,8,18,6.3969297,2.0794415,2.7080503,2.6390574,6.3332796,3.4657359,4.4659081,3.4657359,3.6888795,5.1474943,1.9459101,3.5553482,3.9702919,3.4657359,4.0430512,5.9687076,5.2364421,8.738575,4.2766662,4.8520303,6.9285378,8.520587,4.6051702,5.9375362,5.9814143,5.5093884,7.6815605,3.7841897,6.1590953,7.3827462,5.1984968,5.2040067,7.9550743,7.2499256,9.6183357,10.108019,10.089303,9.73985,9.5662651,9.5970984,9.780076,9.526391,9.890605,9.6556673,10.135829,8.7599821,9.6262178,9.6365881,9.1247826,9.4924316,9.571784,.38999999,.5,.56,.81999999,1.6799999,1.9,.95999998,.93000001,.17,.14,1.27,1.34,.64999998,.61000001,.63,.69,1.53,1.37,.28,.34,.87,.86000001,1.5700001,1.33,1.8099999,1.91,.92000002,.82999998,.75,.72000003,1.09,1.16,10.38770222487583,3.5553482,-8.0408459,0,10.387702,3.5553482,1,-8.0408459,0
1,1023,0,19,17,14,19,18,14,11,18,2,11,2,3,1,3,0,3,0,3,1,7,5.8493247,1.9459101,2.1972246,2.7080503,5.7589016,0,3.3672957,3.0445225,2.7080503,4.5108595,0,2.5649493,2.4849067,3.9120231,3.583519,5.4205351,4.7361984,8.6150455,3.7841897,4.0604429,6.4614682,8.470521,0,5.4116459,5.572154,4.4543471,8.0786886,0,5.09375,7.9189925,5.529429,4.3307333,7.3440728,6.590301,10.160066,9.9715662,10.153545,9.5268288,10.222705,0,9.8144379,9.5479546,9.6917162,10.441471,0,8.9063931,10.530041,9.5348845,9.1152601,9.509778,9.5298119,.27000001,.18000001,.28999999,.25999999,1.1900001,.63,1.03,1.12,0,0,.85000002,.54000002,.47999999,.27000001,.25,.13,2.5699999,2.9400001,0,0,.34,.23,3.04,3.71,2.8499999,1.58,.43000001,.23,.46000001,.25999999,.63999999,.38,9.681468368883628,2.6390574,-7.9078856,0,9.681468,2.6390574,1,-7.9078856,0
1,1025,0,31,22,13,31,15,13,8,15,5,8,5,2,1,2,2,0,3,5,3,5,6.4876842,2.1972246,2.6390574,2.8332133,6.4248691,3.7376697,3.8918202,3.6635616,3.6888795,4.9836068,2.1972246,3.4965076,3.4339871,4.2046928,4.6249728,6.1548581,5.3375382,9.0569563,4.3820267,6.1737862,7.0148144,8.8400011,5.5093884,6.0161572,6.09131,6.0038872,8.161375,4.5108595,6.089045,7.8872085,6.0661082,5.4249501,8.1318245,7.345365,9.7709846,10.106918,10.034647,9.6616068,9.7620392,9.7082634,9.9443893,9.5231781,9.8005686,9.9389029,9.9135866,8.7587271,9.9721737,9.6977539,9.2335682,9.5398598,9.6021795,.31,.34,1.53,1.8099999,1.33,1.2,.95999998,.97000003,.30000001,.23999999,1,1.0700001,.51999998,.43000001,.75999999,.63999999,1.79,1.83,.41999999,.34999999,.58999997,.5,1.89,1.95,3.1300001,3.01,.82999998,.73000002,.64999998,.56,.87,.81999999,10.21244176026345,3.1780539,-7.955246,0,10.212441,3.1780539,1,-7.955246,0
1,1027,0,3,6,4,3,5,4,3,5,3,3,3,0,0,2,2,2,2,2,2,1,5.484797,2.1972246,2.1972246,2.5649493,5.3518581,0,3.0445225,2.7080503,2.7080503,4.1108737,0,2.0794415,2.8903718,3.0910425,3.2580965,5.0106354,4.2766662,8.4107208,3.9702919,3.6888795,6.4967752,8.2265739,0,4.4886365,5.0304379,4.5432949,7.9738445,0,3.6109178,7.877018,5.187386,3.9889841,6.7274318,6.0776424,9.5921955,10.01753,10.237313,9.6342344,9.5671053,0,9.7348318,9.626152,9.7183619,9.5751915,0,8.5512085,9.5659847,9.6231785,9.098403,9.5384207,9.5245667,.40000001,.47999999,.23999999,.41999999,1.52,1.58,.99000001,.98000002,0,0,.41999999,.43000001,.34999999,.37,.33000001,.31999999,2.8399999,2.4100001,0,0,.090000004,.079999998,3.5799999,2.9400001,2.48,2.6400001,.38,.34,.31,.31,.47,.49000001,9.491903763419787,0,-8.4022369,0,9.4919033,0,1,-8.4022369,0
1,1029,0,9,7,13,9,13,13,8,13,2,8,2,1,1,1,1,1,2,4,1,3,5.2470241,2.3025851,2.4849067,2.3025851,5.0689044,0,3.0445225,2.0794415,1.7917595,4.0430512,0,2.5649493,2.9444389,2.8332133,2.7725887,4.6249728,3.871201,7.8446326,4.3307333,4.2626801,6.1903152,7.558517,0,5.2311087,3.2188759,4.1108737,7.2384968,0,4.4067192,7.003974,4.6443911,3.3322046,6.2633982,5.6489744,9.641408,10.061303,10.091874,9.6093845,9.6071014,0,10.084767,10.06951,9.8455935,9.653615,0,8.7053308,9.5469551,9.7496948,9.4648275,9.4721661,9.4566536,1.01,1.1900001,.75999999,1.08,1.97,1.9,.89999998,.88,0,0,1.54,2.1400001,.1,.16,.38,.38999999,2.4000001,2.0999999,0,0,.37,.34,2.6300001,2.02,2.54,2.9400001,.34,.43000001,.34,.31,.54000002,.5,9.451716691551452,1.3862944,-8.5375767,0,9.4517164,1.3862944,1,-8.5375767,0
1,1031,0,52,56,65,52,53,65,44,53,11,44,11,9,5,17,11,12,14,17,11,14,6.7274318,2.1972246,2.7080503,3.2188759,6.6669569,4.3820267,4.356709,4.0943446,4.2766662,4.9126549,2.3978953,3.8066626,3.8501475,2.3978953,4.6443911,6.4769726,5.6312118,9.4383516,4.9767337,5.9427996,7.46451,9.2389278,6.0282784,5.8833222,6.7557688,6.1737862,8.5077486,5.3659759,6.5998707,8.4004345,4.9767337,6.0185933,8.5822315,7.7066131,9.6213894,10.124629,10.146198,9.6734457,9.5765791,9.7262726,9.5883656,9.8813438,9.6939383,9.6130018,9.7114191,8.7676401,9.5915813,10.149175,9.2660589,9.541585,9.5161324,.38999999,.5,.82999998,1.27,1.4299999,1.5,.98000002,.94999999,.34,.33000001,.60000002,.51999998,.69999999,.94,.61000001,.54000002,1.73,1.48,.67000002,.54000002,.67000002,.66000003,2.1600001,1.77,.72000003,1.26,1.03,1.08,.69999999,.69999999,.85000002,.85000002,10.60261680477362,3.7376697,-7.7164183,0,10.602617,3.7376697,1,-7.7164183,0
1,1033,0,61,92,48,61,62,48,30,62,9,30,9,6,11,11,7,5,17,21,19,18,7.1090622,2.4849067,2.7725887,3.2188759,7.0656133,4.6913481,4.6821313,4.5217886,4.4886365,5.4467373,2.4849067,4.4067192,4.7184987,2.4849067,5.0814042,6.8448153,5.9788857,10.029679,7.7935867,6.1180973,7.8268423,9.7586927,6.7322106,7.4753394,7.1428275,6.498282,9.0309744,5.572154,7.166266,8.7814016,4.4067192,6.5012898,9.0989618,8.2824831,10.048713,10.464046,10.173324,9.8305941,10.000297,9.6114626,10.039809,10.082721,9.9037371,10.265941,10.020114,8.9049015,10.323086,9.8836422,9.4184923,9.6658649,9.6495628,3.6099999,4.2600002,.55000001,.56,1.14,.91000003,.91000003,.88,.38,.22,1.63,1.45,.56999999,.61000001,.47,.34,1.62,1.74,.44999999,.33000001,.66000003,.49000001,1.75,1.9400001,.23,.2,.92000002,.73000002,.64999998,.47999999,.83999997,.63,10.85255520392422,4.0604429,-7.8926754,0,10.852555,4.0604429,1,-7.8926754,0
1,1035,0,4,2,2,4,4,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5.6629605,2.1972246,2.5649493,2.1972246,5.5529594,2.4849067,2.5649493,2.9957323,2.8903718,4.1588831,1.6094379,2.6390574,2.8903718,3.5263605,3.583519,5.267858,4.4886365,8.2715483,3.9318256,5.3423343,6.4167323,8.0196133,3.8501475,4.2766662,5.2626901,4.5325994,7.2420826,3.583519,5.4026775,7.0228682,5.3132062,4.6821313,7.4036703,6.8490663,9.6603327,10.163503,10.222268,9.554143,9.6170044,9.4002991,9.5814209,9.4410553,9.7288361,9.6019773,9.5987949,8.7390556,9.5703201,9.7668085,9.0760088,9.6295767,9.8313465,.44,.56,1.46,2.3299999,1.61,1.45,.93000001,.89999998,.13,.079999998,.38999999,.31999999,.5,.41999999,.38,.34,1.5700001,1.28,.36000001,.25,.64999998,.60000002,1.75,1.35,3.24,3.73,.87,.72000003,.69,.73000002,1.16,1.54,9.550662331752143,0,-8.1784458,0,9.550662,0,1,-8.1784458,0
1,1037,0,1,3,4,1,6,4,3,6,2,3,2,0,0,1,1,1,2,2,1,3,4.9558272,1.7917595,2.1972246,2.1972246,4.7791233,2.1972246,0,1.9459101,2.0794415,3.6888795,0,0,2.3978953,0,0,4.3820267,3.6635616,7.6838641,3.4339871,3.6375861,5.9814143,7.4436636,4.3307333,0,4.2766662,2.8332133,7.2108183,0,0,7.130899,0,0,5.872118,5.0238805,9.6833391,9.9942875,10.17892,9.5358963,9.6943703,8.9896936,0,9.243001,9.6107264,9.7552776,0,0,9.759964,0,0,9.4210873,9.5566921,.47999999,.50999999,.47999999,.69999999,1.87,1.62,.94,.95999998,.36000001,.16,0,0,.34,.23,.13,.1,2.74,2.54,0,0,0,0,3.51,3.1900001,0,0,0,0,.27000001,.22,.34,.33000001,9.311361486034912,1.3862944,-5.4687543,0,9.3113613,1.3862944,1,-5.4687543,0
1,1039,0,45,48,29,45,41,29,42,41,18,42,18,13,2,4,3,8,10,6,4,8,6.7202201,2.1972246,2.7080503,3.1780539,6.6605749,4.1588831,4.5217886,3.9702919,4.0604429,5.1704841,2.7080503,3.8286414,3.871201,3.583519,4.3944492,6.4068799,5.6629605,9.5045757,5.0369525,5.7203116,7.2682228,9.3526211,6.3818159,6.3750248,6.7262335,6.0867748,8.6121397,5.3278761,6.2265368,8.4514809,5.433722,5.5412636,8.704834,8.0709057,9.6438742,10.032496,10.148001,9.7055855,9.6117973,9.4696226,9.7058287,9.7453117,9.921917,9.5943775,9.7966814,8.8346281,9.5783806,9.6177368,9.2270994,9.6273384,9.6743259,.38999999,.44,.62,.93000001,1.1,1.17,1.03,1.01,.46000001,.33000001,.92000002,.87,.63,.73000002,.51999998,.56999999,1.8,1.48,.60000002,.51999998,.43000001,.44999999,2.1300001,1.6799999,1.0599999,1.0700001,.60000002,.58999997,.74000001,.79000002,1.15,1.3200001,10.50446461812394,3.583519,-7.9889278,0,10.504464,3.583519,1,-7.9889278,0
1,1041,0,3,6,4,3,9,4,8,9,3,8,3,0,3,0,2,2,0,1,1,2,5.6276212,1.9459101,2.3025851,2.9444389,5.4889379,2.5649493,2.8903718,2.4849067,2.7725887,4.356709,0,2.4849067,2.9444389,3.7376697,3.1780539,5.09375,4.4308167,8.2187872,4.0430512,3.9889841,6.4846354,7.9875245,3.0910425,4.5432949,5.2257466,4.4659081,7.3944931,0,4.9558272,7.167809,5.4595857,3.8918202,7.1831117,6.7165947,9.5298843,9.8783236,10.151284,9.6298399,9.4814358,9.6349545,9.480444,9.3676863,9.7984047,9.4023647,0,8.5648403,9.3514929,9.6184025,9.1084185,9.5711565,9.7018604,.51999998,.56999999,.40000001,.68000001,1.8200001,2,.94999999,.92000002,.059999999,.059999999,.52999997,.44999999,.50999999,.44999999,.38,.41,1.9299999,1.47,0,0,.44,.38999999,2.1300001,1.5,3.95,4.46,.41,.41,.57999998,.66000003,1.08,1.42,9.520395295279689,1.9459101,-8.4161291,0,9.5203953,1.9459101,1,-8.4161291,0
1,1043,0,127,138,100,127,78,100,51,78,18,51,18,18,13,13,12,14,13,21,22,16,7.1793079,2.4849067,2.8332133,3.0910425,7.1396604,4.6913481,5.1119876,4.4543471,4.4998097,5.7807436,2.6390574,4.2626801,4.7957907,3.6109178,4.6443911,6.8426833,6.1398845,9.9244661,5.220356,6.2186003,7.8192344,9.7555676,6.5806394,6.8648477,7.1553965,6.5117455,8.940629,5.3033047,7.284821,8.6970119,6.5410299,5.7899604,9.1710796,8.5079508,9.7454882,10.172445,9.9610958,9.7416153,9.7332926,9.5340891,9.6858292,9.6878157,9.7006979,9.8390026,9.868844,9.0176048,9.8324213,10.064671,9.4511671,9.640563,9.763938,.31,.36000001,.67000002,.75999999,1.25,1.25,1.01,1.01,.37,.25999999,.98000002,.82999998,.63999999,.63,.52999997,.41999999,1.64,1.5599999,.38999999,.31999999,.81999999,.92000002,1.79,1.64,2.1199999,3.01,.5,.56,.76999998,.75999999,1.17,1.33,11.12155555123461,4.2046928,-7.9853554,0,11.121555,4.2046928,1,-7.9853554,0
1,1045,0,9,8,9,9,6,9,5,6,3,5,3,0,1,0,0,1,1,2,0,1,6.6267176,2.8903718,2.7080503,3.1780539,6.5482192,4.2195077,4.356709,4.0604429,4.1743875,4.919981,2.5649493,4.0604429,3.8286414,2.6390574,4.4308167,6.329721,5.3706379,9.8110981,8.3387842,6.590301,7.4922032,9.3527079,6.1862087,6.1003189,7.0967212,6.2728772,8.5945244,4.9836068,6.9265771,8.4896164,4.5217886,5.8888779,8.720624,7.7740149,9.9302759,10.056166,9.9940596,9.6583538,9.9143782,9.8741617,9.6317444,10.12811,9.628458,10.148236,9.7231045,8.8664408,10.192231,9.5906248,9.6850824,9.6501427,9.5050974,7.75,6.8400002,1.09,1.0599999,1.01,.76999998,.75999999,.75,.28,.23,.50999999,.34,.67000002,.85000002,.47,.28999999,1.3,1.4,.31,.19,.63999999,.51999998,1.63,1.78,.31,.23,.62,.73000002,.55000001,.44999999,.63,.46000001,10.81241121406472,2.1972246,-8.4785528,0,10.812411,2.1972246,1,-8.4785528,0
1,1047,0,32,43,35,32,22,35,20,22,8,20,8,7,3,8,7,7,4,6,4,6,6.9874902,2.5649493,2.8332133,2.1972246,6.9517722,4.4659081,4.4067192,4.4659081,4.5217886,5.2933049,2.5649493,4.0943446,4.1896548,3.9512436,5.3082676,6.7393365,5.7235851,9.7328176,4.9904327,6.4441314,7.6801758,9.5411539,6.0088134,6.4785094,7.5202346,6.4052286,8.7343988,5.3981628,6.6656837,8.5332632,6.1758671,6.555357,8.9500141,8.0526152,9.6938152,10.173514,10.047154,9.6374369,9.6765242,9.6605234,9.7881889,9.7903748,9.8551369,9.762557,9.9553204,8.8708038,9.75249,9.8308096,9.1089716,9.6013012,9.6023149,.28999999,.37,1.02,1.3200001,1.3200001,1.25,.99000001,.98000002,.25,.20999999,.81,.80000001,1.11,1.27,.56999999,.56,1.62,1.5,.50999999,.49000001,.54000002,.55000001,1.84,1.64,1.78,2.1099999,1.3099999,1.09,.75,.74000001,.89999998,.91000003,10.78166096229715,3.3322046,-7.3199143,0,10.781661,3.3322046,1,-7.3199143,0
1,1049,0,23,20,27,23,22,27,16,22,5,16,5,10,8,8,5,18,11,10,7,3,6.9363427,2.3025851,2.5649493,3.4657359,6.8814111,4.1896548,4.4773369,4.2195077,4.2904596,5.7620516,2.9444389,4.1743875,5.3278761,3.1780539,4.3040652,6.4861608,5.6733232,9.8414526,5.0562458,5.3423343,7.5579948,9.7120247,5.6276212,6.0958247,6.9837899,6.2422233,9.2857265,5.4380794,6.9363427,9.2193003,5.5134287,5.3936276,8.65382,7.7756958,9.6646595,10.005818,9.9349861,9.6703568,9.6561794,10.015566,9.7746878,9.6877537,9.8471813,9.6873817,9.9716129,9.0099363,9.683589,9.6775904,9.3810949,9.594718,9.5922642,.28,.31,.30000001,.36000001,1.05,1.05,1.05,1.0599999,.15000001,.19,.5,.5,.57999998,.62,.44,.44,2.52,2.23,.47999999,.47999999,.63,.75999999,3.28,2.8099999,.81999999,.86000001,.37,.41,.5,.50999999,.61000001,.63,10.90872279169894,2.3978953,-8.3302345,0,10.908723,2.3978953,1,-8.3302345,0
